id,link,content,date,retweets,favorites,mentions,hashtags,Pics
1.22077E+18,https://twitter.com/JoeBiden/status/1220769483410702339,"Immigrants have always made our country stronger. Our diversity is, and has always been, our greatest strength. Donald Trump doesn't get that — we need a president who does. https://t.co/XQblLTH61O",1/24/2020 18:05,898,4122,,,"Immigrants have always made our country stronger. Our diversity is, and has always been, our greatest strength. Donald Trump doesn't get that — we need a president who does. https://t.co/"
1.22081E+18,https://twitter.com/JoeBiden/status/1220813019917111297,"The stakes of this election couldn’t be higher. Every day that Donald Trump sits in the Oval Office, he poses a threat to America and the world. We have to beat him. https://t.co/yaf8S3gEF1",1/24/2020 20:58,1242,4692,,,"The stakes of this election couldn’t be higher. Every day that Donald Trump sits in the Oval Office, he poses a threat to America and the world. We have to beat him. https://t.co/"
1.22083E+18,https://twitter.com/JoeBiden/status/1220828240408870912,"34 U.S. troops have been diagnosed with traumatic brain injury after Iranian missiles struck their base in Iraq. Donald Trump brought us to the brink of war—then dismissed the injuries as “headaches.”

The idea that the commander in chief would take this lightly is disgusting. https://t.co/Cn8Bb7KLy4",1/24/2020 21:58,5397,16366,,,"34 U.S. troops have been diagnosed with traumatic brain injury after Iranian missiles struck their base in Iraq. Donald Trump brought us to the brink of war—then dismissed the injuries as “headaches.”

The idea that the commander in chief would take this lightly is disgusting. https://t.co/"
1.22086E+18,https://twitter.com/JoeBiden/status/1220857649748758529,"After four years of Betsy DeVos and the Trump Administration, our students and educators will need strong advocates in the White House who will repair the damage they have caused. That's exactly what they'll have with me and @DrBiden. https://t.co/ClKKzccpiU",1/24/2020 23:55,911,3582,,,"After four years of Betsy DeVos and the Trump Administration, our students and educators will need strong advocates in the White House who will repair the damage they have caused. That's exactly what they'll have with me and @DrBiden. https://t.co/"
1.22114E+18,https://twitter.com/JoeBiden/status/1221135646107955200,Let’s be clear: Transgender equality is the civil rights issue of our time. There is no room for compromise when it comes to basic human rights.,1/25/2020 18:20,5347,37206,,,Let’s be clear: Transgender equality is the civil rights issue of our time. There is no room for compromise when it comes to basic hum
1.22116E+18,https://twitter.com/JoeBiden/status/1221163328300408832,"One of my favorite parts of the campaign trail is meeting folks across the country and hearing their stories. So my team and I are picking one lucky person to sit down with me for a cup of joe.

Chip in today for your chance to win: https://t.co/IYZ70gr2h9 https://t.co/YKzqbOMTvs",1/25/2020 20:10,265,1046,,,"One of my favorite parts of the campaign trail is meeting folks across the country and hearing their stories. So my team and I are picking one lucky person to sit down with me for a cup of joe.

Chip in today for your chance to win: https://t.co/IYZ70gr2h9 https://t.co/"
1.22118E+18,https://twitter.com/JoeBiden/status/1221176414625509377,"Happy Lunar New Year to all those celebrating throughout the country. I'm grateful for the contributions that the AAPI community has made to enrich America's diversity. I hope the Year of the Rat brings good fortune, health, and happiness to all.",1/25/2020 21:02,296,1497,,,"Happy Lunar New Year to all those celebrating throughout the country. I'm grateful for the contributions that the AAPI community has made to enrich America's diversity. I hope the Year of the Rat brings good fortune, health, and happine"
1.2212E+18,https://twitter.com/JoeBiden/status/1221195476843868160,"Every American deserves access to safe, clean drinking water. We have to hold polluters accountable and rid our water of unsafe levels of these chemicals for good. https://t.co/j5d6pvPBtb",1/25/2020 22:17,911,3120,,,"Every American deserves access to safe, clean drinking water. We have to hold polluters accountable and rid our water of unsafe levels of these chemicals for good. https://t.co/"
1.22121E+18,https://twitter.com/JoeBiden/status/1221213660191739904,"Firefighters represent the best of America — they put their lives on the line every single day and selflessly rush toward danger to save others.

I'm grateful for the endorsement of @IAFFNewsDesk. There's no group of people I'd rather stand with. https://t.co/KXWOONKaXl",1/25/2020 23:30,688,2347,,,"Firefighters represent the best of America — they put their lives on the line every single day and selflessly rush toward danger to save others.

I'm grateful for the endorsement of @IAFFNewsDesk. There's no group of people I'd rather stand with. https://t.co/"
1.22122E+18,https://twitter.com/JoeBiden/status/1221222865783132160,"The seas are rising. Australia is burning. And in this moment of crisis, our President thinks windmills cause cancer. Solving the climate crisis, starts with beating Donald Trump. And once I do, we'll pass my ambitious climate plan. https://t.co/uClGwalbRW",1/26/2020 0:06,988,3947,,,"The seas are rising. Australia is burning. And in this moment of crisis, our President thinks windmills cause cancer. Solving the climate crisis, starts with beating Donald Trump. And once I do, we'll pass my ambitious climate plan. https://t.co/"
1.22151E+18,https://twitter.com/JoeBiden/status/1221513133321150464,"Make no mistake: Our best days still lie ahead. If we come together and act as one America, there's nothing that we can't accomplish.",1/26/2020 19:20,1237,7221,,,"Make no mistake: Our best days still lie ahead. If we come together and act as one America, there's nothing that we can't a"
1.22156E+18,https://twitter.com/JoeBiden/status/1221556054141669382,Jill and I are sending our prayers to the Bryant family and to everyone who lost loved ones in today’s crash. It’s a reminder of how special — and fragile — life is. And it’s a reminder that we’ve got to make every day count.,1/26/2020 22:10,5767,46725,,,Jill and I are sending our prayers to the Bryant family and to everyone who lost loved ones in today’s crash. It’s a reminder of how special — and fragile — life is. And it’s a reminder that we’ve got to make every 
1.22166E+18,https://twitter.com/JoeBiden/status/1221657342204350464,"Congrats @MichelleObama on winning a Grammy for telling your story with strength — and with grace. Jill and I are so thrilled for you. Just beat Barack to an EGOT, will ya? https://t.co/EpDsGz4KYj",1/27/2020 4:53,3136,29642,,,"Congrats @MichelleObama on winning a Grammy for telling your story with strength — and with grace. Jill and I are so thrilled for you. Just beat Barack to an EGOT, will ya? https://t.co/"
1.22185E+18,https://twitter.com/JoeBiden/status/1221852279097171968,"I'm grateful to have the endorsement of the @scj. The battle for the soul of this nation begins in Iowa — and I'm confident that together, we'll make Donald Trump a one-term president and take back this country. https://t.co/xbARVjoFU6",1/27/2020 17:47,356,1575,,,"I'm grateful to have the endorsement of the @scj. The battle for the soul of this nation begins in Iowa — and I'm confident that together, we'll make Donald Trump a one-term president and take back this country. https://t.co/"
1.22188E+18,https://twitter.com/JoeBiden/status/1221880050951176192,Climate change poses an existential threat to our future — and we are running out of time to address it. We have to get Donald Trump out of the White House and rally the world to meet the urgency of this moment. https://t.co/7kNfqn3EGi,1/27/2020 19:38,724,2520,,,Climate change poses an existential threat to our future — and we are running out of time to address it. We have to get Donald Trump out of the White House and rally the world to meet the urgency of this moment. https://t.co/
1.22189E+18,https://twitter.com/JoeBiden/status/1221890408009084936,"Selling off public services to private interests at the expense of workers and their communities should be a non-starter. Congratulations to the members of @ATUComm, who went on strike for 84 days to fight for their rights — and won. https://t.co/EJ4JglWcuB",1/27/2020 20:19,237,722,,,"Selling off public services to private interests at the expense of workers and their communities should be a non-starter. Congratulations to the members of @ATUComm, who went on strike for 84 days to fight for their rights — and won. https://t.co/"
1.22191E+18,https://twitter.com/JoeBiden/status/1221906978332561408,"On #HolocaustMemorialDay and the 75th anniversary of Auschwitz's liberation, we honor the millions of Jews and other victims whose lives were extinguished by the Nazi regime. Today and every day, we must give hate no safe harbor to ensure such atrocities never again occur.",1/27/2020 21:25,523,2221,,,"On #HolocaustMemorialDay and the 75th anniversary of Auschwitz's liberation, we honor the millions of Jews and other victims whose lives were extinguished by the Nazi regime. Today and every day, we must give hate no safe harbor to ensure such atrocities never ag"
1.22194E+18,https://twitter.com/JoeBiden/status/1221938435511836673,"With just one week until the Iowa Caucus, we need your help to bring us across the finish line. Every door knocked, phone call made, or dollar chipped in goes a long way in this homestretch. Head to https://t.co/ie4bECkx0e to get involved. https://t.co/7F1dyHYd4V",1/27/2020 23:30,319,932,,,"With just one week until the Iowa Caucus, we need your help to bring us across the finish line. Every door knocked, phone call made, or dollar chipped in goes a long way in this homestretch. Head to https://t.co/ie4bECkx0e to get involved. https://t.co/"
1.22195E+18,https://twitter.com/JoeBiden/status/1221954793481990145,Let's be clear: Donald Trump's Muslim ban was never about safety — it was a blatant ploy to fan the flames of bigotry and score points with his political base. I will end it.,1/28/2020 0:35,4781,29422,,,Let's be clear: Donald Trump's Muslim ban was never about safety — it was a blatant ploy to fan the flames of bigotry and score points with his political base. I wi
1.22199E+18,https://twitter.com/JoeBiden/status/1221987724095361024,"No family in search of a better life should be denied permanent residency because they don't meet Donald Trump's wealth test.

The United States of America should be open and welcome to all — not just the wealthy. https://t.co/ocJREvqcQd",1/28/2020 2:45,1661,6820,,,"No family in search of a better life should be denied permanent residency because they don't meet Donald Trump's wealth test.

The United States of America should be open and welcome to all — not just the wealthy. https://t.co/"
1.22201E+18,https://twitter.com/JoeBiden/status/1222007101389770759,"Iowa caucus-goers take note. Joni Ernst just spilled the beans. She and Donald Trump are scared to death I’ll be the nominee. On Feb. 3rd, let’s make their day. https://t.co/FKrqfxDW9L",1/28/2020 4:02,6343,23259,,,"Iowa caucus-goers take note. Joni Ernst just spilled the beans. She and Donald Trump are scared to death I’ll be the nominee. On Feb. 3rd, let’s make their day. https://t.co/"
1.22221E+18,https://twitter.com/JoeBiden/status/1222213749857234946,"Health care is personal to me. Deeply personal. And I guarantee you that if I'm elected president, I will protect your family's health care as if it were my own family’s. https://t.co/Uj15uqjsCi",1/28/2020 17:44,1431,5174,,,"Health care is personal to me. Deeply personal. And I guarantee you that if I'm elected president, I will protect your family's health care as if it were my own family’s. https://t.co/"
1.22224E+18,https://twitter.com/JoeBiden/status/1222241683938725888,Let's remember one thing when it comes to impeachment: Donald Trump is on trial because he's afraid to run against me. He knows I’ll beat him this November.,1/28/2020 19:35,7076,39948,,,Let's remember one thing when it comes to impeachment: Donald Trump is on trial because he's afraid to run against me. He knows I’ll beat him this
1.22231E+18,https://twitter.com/JoeBiden/status/1222307450495389696,"Iowans, on Feb. 3rd, you have a chance for a twofer. You can ruin Donald Trump's night, and you can ruin Senator Ernst’s, too. https://t.co/NU8hk2TOAf",1/28/2020 23:56,3927,12557,,,"Iowans, on Feb. 3rd, you have a chance for a twofer. You can ruin Donald Trump's night, and you can ruin Senator Ernst’s, too. https://t.co/"
1.22232E+18,https://twitter.com/JoeBiden/status/1222323147418017794,A peace plan requires two sides to come together. This is a political stunt that could spark unilateral moves to annex territory and set back peace even more. I've spent a lifetime working to advance the security &amp; survival of a Jewish and democratic Israel. This is not the way. https://t.co/H6IhtP1YJd,1/29/2020 0:58,2409,8279,,,A peace plan requires two sides to come together. This is a political stunt that could spark unilateral moves to annex territory and set back peace even more. I've spent a lifetime working to advance the security &amp; survival of a Jewish and democratic Israel. This is not the way. https://t.co/
1.22233E+18,https://twitter.com/JoeBiden/status/1222333539049332736,"Imagine all the progress we could make in the next four years. We could make health care a right, lead on climate change, and get assault weapons out of our schools. It could all be a reality — but first, we have to beat Donald Trump. https://t.co/O0FZ2Z1nlx",1/29/2020 1:40,1213,4617,,,"Imagine all the progress we could make in the next four years. We could make health care a right, lead on climate change, and get assault weapons out of our schools. It could all be a reality — but first, we have to beat Donald Trump. https://t.co/"
1.22235E+18,https://twitter.com/JoeBiden/status/1222346121944715267,Donald Trump’s demonstrated failures of judgment and his repeated rejection of science make him the worst possible person to lead our country through a global health challenge. https://t.co/PH4vF5taDa,1/29/2020 2:30,1681,6388,,,Donald Trump’s demonstrated failures of judgment and his repeated rejection of science make him the worst possible person to lead our country through a global health challenge. https://t.co/
1.22256E+18,https://twitter.com/JoeBiden/status/1222561289790246912,"Climate is on the ballot. If we don’t get Donald Trump out of the White House and take action now to address the climate crisis, our planet may never recover. https://t.co/Xu0IrxdYTQ",1/29/2020 16:45,863,2874,,,"Climate is on the ballot. If we don’t get Donald Trump out of the White House and take action now to address the climate crisis, our planet may never recover. https://t.co/"
1.2226E+18,https://twitter.com/JoeBiden/status/1222602815505301510,"I need your help if we're going to restore the soul of this nation. With the Iowa Caucuses just days away, your donation is more important than ever.

Chip in $5 to help fuel our campaign: https://t.co/HlWMIhCyki https://t.co/RfI3EuTCcI",1/29/2020 19:30,1198,3383,,,"I need your help if we're going to restore the soul of this nation. With the Iowa Caucuses just days away, your donation is more important than ever.

Chip in $5 to help fuel our campaign: https://t.co/HlWMIhCyki https://t.co/"
1.22263E+18,https://twitter.com/JoeBiden/status/1222633013068161025,The decision to allow the Trump Administration to discriminate against immigrants based on wealth is a cruel betrayal of our values. The next four years could have a generational impact on our federal courts — we have to make Donald Trump a one-term president.,1/29/2020 21:30,1118,5326,,,The decision to allow the Trump Administration to discriminate against immigrants based on wealth is a cruel betrayal of our values. The next four years could have a generational impact on our federal courts — we have to make Donald Trump a one-term 
1.22266E+18,https://twitter.com/JoeBiden/status/1222655410005397504,We need a president who respects religious freedom. https://t.co/5PrjnXCig5,1/29/2020 22:59,653,2996,,,We need a president who respects religious freedom. https://t.co/
1.22267E+18,https://twitter.com/JoeBiden/status/1222666986317942789,Equal pay for equal work is common sense — and long overdue. That's why the Lilly Ledbetter Fair Pay Act was the first law that the Obama-Biden Administration signed 11 years ago today. We have to continue the fight until we close the gender pay gap once and for all.,1/29/2020 23:45,384,1692,,,Equal pay for equal work is common sense — and long overdue. That's why the Lilly Ledbetter Fair Pay Act was the first law that the Obama-Biden Administration signed 11 years ago today. We have to continue the fight until we close the gender pay gap once an
1.22269E+18,https://twitter.com/JoeBiden/status/1222685860497215488,"I've spent my entire life bringing people together to get big, difficult things done. And I intend to do that as your president — unifying our country at the moment we need it most. There’s no limit to what we could do if we come together. https://t.co/DTgRBe7X6H",1/30/2020 1:00,775,2927,,,"I've spent my entire life bringing people together to get big, difficult things done. And I intend to do that as your president — unifying our country at the moment we need it most. There’s no limit to what we could do if we come together. https://t.co/"
1.22269E+18,https://twitter.com/JoeBiden/status/1222691999364657152,"Donald Trump has slammed the door shut in the face of families fleeing persecution and violence. On day one, I will eliminate President Trump’s decision to limit asylum and end the MPP program. #RestoreAsylumNOW https://t.co/3KLjtwEtNE",1/30/2020 1:24,519,1669,,,"Donald Trump has slammed the door shut in the face of families fleeing persecution and violence. On day one, I will eliminate President Trump’s decision to limit asylum and end the MPP program. #RestoreAsylumNOW https://t.co/"
1.2227E+18,https://twitter.com/JoeBiden/status/1222698443463782400,The true character of a person is revealed in the Oval Office. We saw it with President Obama. We're seeing it with President Trump — and what we've witnessed from this president over the last three years makes clear that we can't give him another four. https://t.co/SEb3XztnKI,1/30/2020 1:50,4565,17800,,,The true character of a person is revealed in the Oval Office. We saw it with President Obama. We're seeing it with President Trump — and what we've witnessed from this president over the last three years makes clear that we can't give him another four. https://t.co/
1.22272E+18,https://twitter.com/JoeBiden/status/1222724095051214848,"As I’ve said many times, health care is deeply personal to me, like it is for so many Americans. I’m proud to stand with @SEIU1199NW to fight for safe staffing, patient care, and fair pay. https://t.co/IpSMdg3mgw",1/30/2020 3:31,309,1167,,,"As I’ve said many times, health care is deeply personal to me, like it is for so many Americans. I’m proud to stand with @SEIU1199NW to fight for safe staffing, patient care, and fair pay. https://t.co/"
1.22293E+18,https://twitter.com/JoeBiden/status/1222926194502447104,Ending gun violence is on the ballot. We have to take on the powerful gun lobby and pass common-sense measures that will keep our kids safe. I've beaten the @NRA twice — and I'll do it again as president. https://t.co/lrgFPskUrf,1/30/2020 16:55,547,1902,,,Ending gun violence is on the ballot. We have to take on the powerful gun lobby and pass common-sense measures that will keep our kids safe. I've beaten the @NRA twice — and I'll do it again as president. https://t.co/
1.22295E+18,https://twitter.com/JoeBiden/status/1222950101724864515,"It’s no understatement to say that Donald Trump represents an existential threat to the future of our country. He has repeatedly shown little understanding of — and zero regard for — our laws, our values, or our democracy.

We have to get him out of the White House.",1/30/2020 18:30,3033,13588,,,"It’s no understatement to say that Donald Trump represents an existential threat to the future of our country. He has repeatedly shown little understanding of — and zero regard for — our laws, our values, or our democracy.

We have to get him out of the Wh"
1.22299E+18,https://twitter.com/JoeBiden/status/1222988102270013440,"In four days, Iowans will gather in every corner of the state to set our nation on the path to picking the next president. It's a big responsibility — and we need your help to talk with as many folks as possible about what's at stake. Take action today: https://t.co/0yBebrK3rY",1/30/2020 21:01,342,1102,,,"In four days, Iowans will gather in every corner of the state to set our nation on the path to picking the next president. It's a big responsibility — and we need your help to talk with as many folks as possible about what's at stake. Take action today: https://t.co/"
1.22303E+18,https://twitter.com/JoeBiden/status/1223025600459231232,We can't let Donald Trump define us as a nation — we are so much better than who he thinks we are. Let’s choose to be the more perfect union we've always aspired to be and restore the soul of this nation. https://t.co/zqQnWXRPcN,1/30/2020 23:30,2312,7304,,,We can't let Donald Trump define us as a nation — we are so much better than who he thinks we are. Let’s choose to be the more perfect union we've always aspired to be and restore the soul of this nation. https://t.co/
1.22305E+18,https://twitter.com/JoeBiden/status/1223049506775883777,"With just four days until Iowa and one day until our critical end-of-month fundraising deadline — your support has never been more important. Every donation — big or small — goes a long way in this final stretch.

Chip in today to help fuel our campaign: https://t.co/WHzkM56Sas",1/31/2020 1:05,209,629,,,"With just four days until Iowa and one day until our critical end-of-month fundraising deadline — your support has never been more important. Every donation — big or small — goes a long way in this final stretch.

Chip in today to help fuel our campaign: https://t.co/"
1.22306E+18,https://twitter.com/JoeBiden/status/1223062089582940162,"Donald Trump is the most erratic and incompetent commander in chief we've ever had. After four years of his self-made chaos, we'll need a president who is ready to clean up the mess on day one. https://t.co/TCOjc3aubF",1/31/2020 1:55,2984,11567,,,"Donald Trump is the most erratic and incompetent commander in chief we've ever had. After four years of his self-made chaos, we'll need a president who is ready to clean up the mess on day one. https://t.co/"
1.22307E+18,https://twitter.com/JoeBiden/status/1223073414568562688,The character of a president matters — and we have to make that clear this November. https://t.co/hQobfKY7Fx,1/31/2020 2:40,1166,3995,,,The character of a president matters — and we have to make that clear this November. https://t.co/
1.22308E+18,https://twitter.com/JoeBiden/status/1223078215301967876,"Airline catering workers will feed thousands of people traveling to the Super Bowl, but can’t afford to feed their own families. I stand in solidarity with @unitehere_sofla. @AmericanAir needs to ensure @LSGSkyChefs pay their workers living wages. https://t.co/4nx9nYHoET",1/31/2020 2:59,316,989,,,"Airline catering workers will feed thousands of people traveling to the Super Bowl, but can’t afford to feed their own families. I stand in solidarity with @unitehere_sofla. @AmericanAir needs to ensure @LSGSkyChefs pay their workers living wages. https://t.co/"
1.22329E+18,https://twitter.com/JoeBiden/status/1223286098052485121,"Let's be clear: If Donald Trump can afford to give giant tax breaks to the super-wealthy, then he can afford to ensure that the most vulnerable in our society receive the health care they need and deserve.

We should be expanding Medicaid — not cutting it. https://t.co/akawD7sV8f",1/31/2020 16:45,725,2300,,,"Let's be clear: If Donald Trump can afford to give giant tax breaks to the super-wealthy, then he can afford to ensure that the most vulnerable in our society receive the health care they need and deserve.

We should be expanding Medicaid — not cutting it. https://t.co/"
1.2233E+18,https://twitter.com/JoeBiden/status/1223299854849445888,.@JohnDelaney ran his campaign with conviction to make our government work for the American people. He will continue to be an important voice in shaping our country for years to come. https://t.co/Dqg0D7s0p7,1/31/2020 17:39,131,655,,,.@JohnDelaney ran his campaign with conviction to make our government work for the American people. He will continue to be an important voice in shaping our country for years to come. https://t.co/
1.22332E+18,https://twitter.com/JoeBiden/status/1223323814290870272,"Time and time again, Donald Trump has proven he has no moral rudder. Instead of having respect for others, he insults and demeans. He preys on divisions and stokes hate, instead of healing and uniting.

Trump is everything we aspire not to be as Americans.",1/31/2020 19:15,1773,8154,,,"Time and time again, Donald Trump has proven he has no moral rudder. Instead of having respect for others, he insults and demeans. He preys on divisions and stokes hate, instead of healing and uniting.

Trump is everything we aspire not to be as "
1.22335E+18,https://twitter.com/JoeBiden/status/1223351496877793280,"I've stood up to bullies my entire life, and I'm ready to stand up to the one in the White House. I hope President Trump heard that message loud and clear when he saw this ad air during Fox &amp; Friends this morning. https://t.co/TImcrK1T48",1/31/2020 21:05,3343,12752,,,"I've stood up to bullies my entire life, and I'm ready to stand up to the one in the White House. I hope President Trump heard that message loud and clear when he saw this ad air during Fox &amp; Friends this morning. https://t.co/"
1.22338E+18,https://twitter.com/JoeBiden/status/1223375404351787008,"Donald Trump's Muslim ban is a direct betrayal of America’s most fundamental freedom: religious freedom. And now he's adding more countries to his list of who's not welcome in America.

It's not who we are — and we'll prove that when we beat Trump this November and end the ban. https://t.co/qdlU5P7MZQ",1/31/2020 22:40,676,1999,,,"Donald Trump's Muslim ban is a direct betrayal of America’s most fundamental freedom: religious freedom. And now he's adding more countries to his list of who's not welcome in America.

It's not who we are — and we'll prove that when we beat Trump this November and end the ban. https://t.co/"
1.22339E+18,https://twitter.com/JoeBiden/status/1223390503527469056,"America's character is on the ballot. We can overcome four years of Donald Trump, but if given eight years in the White House, he will forever and fundamentally alter the character of this nation. We can't let that happen. https://t.co/TnQrX0hCUi",1/31/2020 23:40,2309,7004,,,"America's character is on the ballot. We can overcome four years of Donald Trump, but if given eight years in the White House, he will forever and fundamentally alter the character of this nation. We can't let that happen. https://t.co/"
